week_ending_date,location,location_name,infected
2021-01-30,55,Wisconsin,3.0
2020-11-14,55,Wisconsin,4.0
2020-08-08,55,Wisconsin,1.0
2021-08-28,55,Wisconsin,1.0
2021-09-11,55,Wisconsin,1.0
2022-04-02,55,Wisconsin,57.0
2022-04-09,55,Wisconsin,44.0
2022-04-16,55,Wisconsin,66.0
2022-04-23,55,Wisconsin,54.0
2022-04-30,55,Wisconsin,64.0
2022-05-07,55,Wisconsin,51.0
2022-05-14,55,Wisconsin,36.0
2022-05-21,55,Wisconsin,26.0
2022-05-28,55,Wisconsin,27.0
2022-06-04,55,Wisconsin,16.0
2022-06-11,55,Wisconsin,15.0
2022-03-26,55,Wisconsin,58.0
2022-06-18,55,Wisconsin,9.0
2022-07-02,55,Wisconsin,8.0
2022-07-09,55,Wisconsin,1.0
2022-07-16,55,Wisconsin,2.0
2022-07-23,55,Wisconsin,1.0
2022-07-30,55,Wisconsin,2.0
2022-08-06,55,Wisconsin,6.0
2022-08-13,55,Wisconsin,1.0
2022-08-20,55,Wisconsin,1.0
2022-08-27,55,Wisconsin,2.0
2022-09-03,55,Wisconsin,3.0
2022-09-10,55,Wisconsin,1.0
2022-06-25,55,Wisconsin,7.0
2021-09-04,55,Wisconsin,1.0
2022-03-19,55,Wisconsin,53.0
2022-03-05,55,Wisconsin,61.0
2021-09-18,55,Wisconsin,1.0
2021-09-25,55,Wisconsin,12.0
2021-10-02,55,Wisconsin,3.0
2021-10-09,55,Wisconsin,4.0
2021-10-16,55,Wisconsin,3.0
2021-10-23,55,Wisconsin,7.0
2021-10-30,55,Wisconsin,5.0
2021-11-06,55,Wisconsin,1.0
2021-11-13,55,Wisconsin,4.0
2021-11-20,55,Wisconsin,5.0
2021-11-27,55,Wisconsin,7.0
2022-03-12,55,Wisconsin,41.0
2021-12-04,55,Wisconsin,18.0
2021-12-18,55,Wisconsin,22.0
2021-12-25,55,Wisconsin,39.0
2022-01-01,55,Wisconsin,99.0
2022-01-08,55,Wisconsin,55.0
2022-01-15,55,Wisconsin,42.0
2022-01-22,55,Wisconsin,22.0
2022-01-29,55,Wisconsin,22.0
2022-02-05,55,Wisconsin,30.0
2022-02-12,55,Wisconsin,29.0
2022-02-19,55,Wisconsin,25.0
2022-02-26,55,Wisconsin,29.0
2021-12-11,55,Wisconsin,5.0
2022-09-17,55,Wisconsin,1.0
2025-05-17,55,Wisconsin,15.0
2025-05-24,55,Wisconsin,9.0
2022-02-19,56,Wyoming,2.0
2022-02-12,56,Wyoming,2.0
2022-02-05,56,Wyoming,1.0
2022-01-29,56,Wyoming,2.0
2022-01-22,56,Wyoming,7.0
2022-01-15,56,Wyoming,1.0
2022-01-08,56,Wyoming,9.0
2022-01-01,56,Wyoming,19.0
2021-12-25,56,Wyoming,2.0
2021-12-18,56,Wyoming,1.0
2021-12-11,56,Wyoming,2.0
2022-02-26,56,Wyoming,4.0
2021-12-04,56,Wyoming,3.0
2021-11-20,56,Wyoming,4.0
2021-11-13,56,Wyoming,1.0
2021-11-06,56,Wyoming,1.0
2021-10-30,56,Wyoming,1.0
2021-10-23,56,Wyoming,1.0
2021-10-16,56,Wyoming,1.0
2021-10-09,56,Wyoming,1.0
2021-10-02,56,Wyoming,1.0
2021-09-25,56,Wyoming,1.0
2021-09-18,56,Wyoming,1.0
2021-09-11,56,Wyoming,1.0
2021-11-27,56,Wyoming,1.0
2021-09-04,56,Wyoming,1.0
2022-03-05,56,Wyoming,4.0
2022-03-19,56,Wyoming,3.0
2022-09-03,56,Wyoming,1.0
2022-08-27,56,Wyoming,1.0
2022-08-20,56,Wyoming,1.0
2022-08-13,56,Wyoming,1.0
2022-08-06,56,Wyoming,1.0
2022-07-30,56,Wyoming,2.0
2022-07-23,56,Wyoming,1.0
2022-07-16,56,Wyoming,3.0
2022-07-09,56,Wyoming,2.0
2022-07-02,56,Wyoming,1.0
2022-06-25,56,Wyoming,1.0
2022-03-12,56,Wyoming,6.0
2022-06-18,56,Wyoming,4.0
2022-06-04,56,Wyoming,7.0
2022-05-28,56,Wyoming,6.0
2022-05-21,56,Wyoming,6.0
2022-05-14,56,Wyoming,4.0
2022-05-07,56,Wyoming,4.0
2022-04-30,56,Wyoming,5.0
2022-04-23,56,Wyoming,1.0
2022-04-16,56,Wyoming,8.0
2022-04-09,56,Wyoming,10.0
2022-04-02,56,Wyoming,2.0
2022-03-26,56,Wyoming,7.0
2022-06-11,56,Wyoming,7.0
2022-09-10,56,Wyoming,1.0
2025-05-10,56,Wyoming,4.0
2021-08-14,56,Wyoming,1.0
2021-01-23,56,Wyoming,1.0
2021-01-16,56,Wyoming,12.0
2021-01-09,56,Wyoming,1.0
2021-01-02,56,Wyoming,1.0
2020-12-26,56,Wyoming,1.0
2020-12-19,56,Wyoming,1.0
2020-12-12,56,Wyoming,1.0
2020-12-05,56,Wyoming,1.0
2020-11-28,56,Wyoming,1.0
2020-11-21,56,Wyoming,1.0
2020-11-14,56,Wyoming,1.0
2021-01-30,56,Wyoming,1.0
2020-11-07,56,Wyoming,1.0
2020-10-24,56,Wyoming,1.0
2020-10-17,56,Wyoming,1.0
2020-10-10,56,Wyoming,1.0
2020-10-03,56,Wyoming,1.0
2020-09-26,56,Wyoming,1.0
2020-09-19,56,Wyoming,1.0
2020-09-12,56,Wyoming,1.0
2020-09-05,56,Wyoming,1.0
2020-08-29,56,Wyoming,1.0
2020-08-22,56,Wyoming,1.0
2020-08-15,56,Wyoming,1.0
2020-10-31,56,Wyoming,1.0
2021-08-21,56,Wyoming,1.0
2021-02-06,56,Wyoming,1.0
2021-02-20,56,Wyoming,1.0
2021-08-07,56,Wyoming,1.0
2021-07-31,56,Wyoming,1.0
2021-07-24,56,Wyoming,1.0
2021-07-17,56,Wyoming,1.0
2021-07-10,56,Wyoming,1.0
2021-07-03,56,Wyoming,1.0
2021-06-26,56,Wyoming,1.0
2021-06-19,56,Wyoming,4.0
2021-06-12,56,Wyoming,8.0
2021-06-05,56,Wyoming,1.0
2021-05-29,56,Wyoming,1.0
2021-02-13,56,Wyoming,1.0
2021-05-22,56,Wyoming,2.0
2021-05-08,56,Wyoming,1.0
2021-05-01,56,Wyoming,1.0
2021-04-24,56,Wyoming,1.0
2021-04-17,56,Wyoming,1.0
2021-04-10,56,Wyoming,1.0
2021-04-03,56,Wyoming,1.0
2021-03-27,56,Wyoming,3.0
2021-03-20,56,Wyoming,1.0
2021-03-13,56,Wyoming,1.0
2021-03-06,56,Wyoming,1.0
2021-02-27,56,Wyoming,1.0
2021-05-15,56,Wyoming,1.0
2021-08-28,56,Wyoming,1.0
2022-09-17,56,Wyoming,1.0
2022-10-01,56,Wyoming,1.0
2024-04-13,56,Wyoming,6.0
2024-04-06,56,Wyoming,7.0
2024-03-30,56,Wyoming,11.0
2024-03-23,56,Wyoming,5.0
2024-03-16,56,Wyoming,11.0
2024-03-09,56,Wyoming,15.0
2024-03-02,56,Wyoming,25.0
2024-02-24,56,Wyoming,27.0
2024-02-17,56,Wyoming,44.0
2024-02-10,56,Wyoming,33.0
2024-02-03,56,Wyoming,39.0
2024-04-20,56,Wyoming,2.0
2024-01-27,56,Wyoming,40.0
2024-01-13,56,Wyoming,56.0
2024-01-06,56,Wyoming,82.0
2023-12-30,56,Wyoming,72.0
2023-12-23,56,Wyoming,26.0
2023-12-16,56,Wyoming,34.0
2023-12-09,56,Wyoming,37.0
2023-12-02,56,Wyoming,18.0
2023-11-25,56,Wyoming,23.0
2023-11-18,56,Wyoming,9.0
2023-11-11,56,Wyoming,5.0
2023-11-04,56,Wyoming,1.0
2024-01-20,56,Wyoming,23.0
2023-10-28,56,Wyoming,1.0
2024-11-02,56,Wyoming,1.0
2024-11-16,56,Wyoming,4.0
2025-05-03,56,Wyoming,1.0
2025-04-26,56,Wyoming,6.0
2025-04-19,56,Wyoming,3.0
2025-04-12,56,Wyoming,1.0
2025-04-05,56,Wyoming,12.0
2025-03-29,56,Wyoming,23.0
2025-03-22,56,Wyoming,30.0
2025-03-15,56,Wyoming,44.0
2025-03-08,56,Wyoming,39.0
2025-03-01,56,Wyoming,46.0
2025-02-22,56,Wyoming,98.0
2024-11-09,56,Wyoming,5.0
2025-02-15,56,Wyoming,72.0
2025-02-01,56,Wyoming,102.0
2025-01-25,56,Wyoming,89.0
2025-01-18,56,Wyoming,84.0
2025-01-11,56,Wyoming,62.0
2025-01-04,56,Wyoming,115.0
2024-12-28,56,Wyoming,84.0
2024-12-21,56,Wyoming,14.0
2024-12-14,56,Wyoming,31.0
2024-12-07,56,Wyoming,5.0
2024-11-30,56,Wyoming,7.0
2024-11-23,56,Wyoming,8.0
2025-02-08,56,Wyoming,99.0
2022-09-24,56,Wyoming,1.0
2023-10-21,56,Wyoming,4.0
2023-10-07,56,Wyoming,6.0
2023-03-18,56,Wyoming,2.0
2023-03-11,56,Wyoming,2.0
2023-03-04,56,Wyoming,1.0
2023-02-25,56,Wyoming,1.0
2023-02-18,56,Wyoming,2.0
2023-02-11,56,Wyoming,2.0
2023-02-04,56,Wyoming,6.0
2023-01-28,56,Wyoming,5.0
2023-01-21,56,Wyoming,13.0
2023-01-14,56,Wyoming,16.0
2023-01-07,56,Wyoming,30.0
2023-03-25,56,Wyoming,1.0
2022-12-31,56,Wyoming,51.0
2022-12-17,56,Wyoming,39.0
2022-12-10,56,Wyoming,41.0
2022-12-03,56,Wyoming,69.0
2022-11-26,56,Wyoming,37.0
2022-11-19,56,Wyoming,36.0
2022-11-12,56,Wyoming,10.0
2022-11-05,56,Wyoming,7.0
2022-10-29,56,Wyoming,4.0
2022-10-22,56,Wyoming,2.0
2022-10-15,56,Wyoming,2.0
2022-10-08,56,Wyoming,1.0
2022-12-24,56,Wyoming,50.0
2023-10-14,56,Wyoming,4.0
2023-04-01,56,Wyoming,1.0
2023-04-15,56,Wyoming,3.0
2023-09-30,56,Wyoming,2.0
2023-09-23,56,Wyoming,1.0
2023-09-16,56,Wyoming,1.0
2023-09-09,56,Wyoming,1.0
2023-09-02,56,Wyoming,1.0
2023-08-26,56,Wyoming,1.0
2023-08-19,56,Wyoming,1.0
2023-08-12,56,Wyoming,1.0
2023-08-05,56,Wyoming,1.0
2023-07-29,56,Wyoming,2.0
2023-07-22,56,Wyoming,1.0
2023-04-08,56,Wyoming,2.0
2023-07-15,56,Wyoming,1.0
2023-07-01,56,Wyoming,9.0
2023-06-24,56,Wyoming,1.0
2023-06-17,56,Wyoming,1.0
2023-06-10,56,Wyoming,1.0
2023-06-03,56,Wyoming,1.0
2023-05-27,56,Wyoming,1.0
2023-05-20,56,Wyoming,1.0
2023-05-13,56,Wyoming,1.0
2023-05-06,56,Wyoming,2.0
2023-04-29,56,Wyoming,1.0
2023-04-22,56,Wyoming,1.0
2023-07-08,56,Wyoming,1.0
2020-08-08,56,Wyoming,1.0
2025-05-24,56,Wyoming,3.0
2025-05-17,56,Wyoming,2.0
2023-04-22,60,American Samoa,1.0
2023-04-29,60,American Samoa,1.0
2023-05-06,60,American Samoa,1.0
2023-05-13,60,American Samoa,1.0
2023-05-20,60,American Samoa,1.0
2023-05-27,60,American Samoa,1.0
2023-06-03,60,American Samoa,1.0
2023-06-10,60,American Samoa,1.0
2023-06-17,60,American Samoa,1.0
2023-06-24,60,American Samoa,1.0
2023-07-01,60,American Samoa,1.0
2023-04-15,60,American Samoa,1.0
2023-07-08,60,American Samoa,1.0
2023-07-22,60,American Samoa,1.0
2023-07-29,60,American Samoa,1.0
2023-08-05,60,American Samoa,1.0
2023-08-12,60,American Samoa,1.0
2023-08-19,60,American Samoa,1.0
2023-08-26,60,American Samoa,1.0
2023-09-02,60,American Samoa,1.0
2023-09-09,60,American Samoa,1.0
2023-09-16,60,American Samoa,1.0
2023-09-23,60,American Samoa,1.0
2023-09-30,60,American Samoa,1.0
2023-07-15,60,American Samoa,1.0
2023-10-07,60,American Samoa,1.0
2023-04-08,60,American Samoa,1.0
2023-03-25,60,American Samoa,1.0
2022-10-08,60,American Samoa,1.0
2022-10-15,60,American Samoa,1.0
2022-10-22,60,American Samoa,1.0
2022-10-29,60,American Samoa,1.0
2022-11-05,60,American Samoa,1.0
2022-11-12,60,American Samoa,1.0
2022-11-19,60,American Samoa,1.0
2022-11-26,60,American Samoa,1.0
2022-12-03,60,American Samoa,1.0
2022-12-10,60,American Samoa,1.0
2022-12-17,60,American Samoa,1.0
2023-04-01,60,American Samoa,1.0
2022-12-24,60,American Samoa,1.0
2023-01-07,60,American Samoa,1.0
2023-01-14,60,American Samoa,1.0
2023-01-21,60,American Samoa,1.0
2023-01-28,60,American Samoa,1.0
2023-02-04,60,American Samoa,1.0
2023-02-11,60,American Samoa,1.0
2023-02-18,60,American Samoa,1.0
2023-02-25,60,American Samoa,1.0
2023-03-04,60,American Samoa,1.0
2023-03-11,60,American Samoa,1.0
2023-03-18,60,American Samoa,1.0
2022-12-31,60,American Samoa,1.0
2022-10-01,60,American Samoa,1.0
2023-10-14,60,American Samoa,1.0
2023-10-28,60,American Samoa,1.0
2024-11-23,60,American Samoa,2.0
2024-11-30,60,American Samoa,2.0
2024-12-07,60,American Samoa,1.0
2024-12-14,60,American Samoa,3.0
2024-12-21,60,American Samoa,1.0
2024-12-28,60,American Samoa,1.0
2025-01-04,60,American Samoa,3.0
2025-01-11,60,American Samoa,1.0
2025-01-18,60,American Samoa,1.0
2025-01-25,60,American Samoa,1.0
2025-02-01,60,American Samoa,1.0
2024-11-16,60,American Samoa,1.0
2025-02-08,60,American Samoa,1.0
2025-02-22,60,American Samoa,1.0
2025-03-01,60,American Samoa,1.0
2025-03-08,60,American Samoa,1.0
2025-03-15,60,American Samoa,4.0
2025-03-22,60,American Samoa,3.0
2025-03-29,60,American Samoa,5.0
2025-04-05,60,American Samoa,1.0
2025-04-12,60,American Samoa,1.0
2025-04-19,60,American Samoa,1.0
2025-04-26,60,American Samoa,1.0
2025-05-03,60,American Samoa,1.0
2025-02-15,60,American Samoa,1.0
2023-10-21,60,American Samoa,1.0
2024-11-09,60,American Samoa,1.0
2024-04-20,60,American Samoa,1.0
2023-11-04,60,American Samoa,1.0
2023-11-11,60,American Samoa,1.0
2023-11-18,60,American Samoa,1.0
2023-11-25,60,American Samoa,1.0
2023-12-02,60,American Samoa,1.0
2023-12-09,60,American Samoa,1.0
2023-12-16,60,American Samoa,1.0
2023-12-23,60,American Samoa,1.0
2023-12-30,60,American Samoa,1.0
2024-01-06,60,American Samoa,1.0
2024-01-13,60,American Samoa,1.0
2024-11-02,60,American Samoa,6.0
2024-01-20,60,American Samoa,1.0
2024-02-03,60,American Samoa,1.0
2024-02-10,60,American Samoa,1.0
2024-02-17,60,American Samoa,1.0
2024-02-24,60,American Samoa,1.0
2024-03-02,60,American Samoa,1.0
2024-03-09,60,American Samoa,1.0
2024-03-16,60,American Samoa,1.0
2024-03-23,60,American Samoa,1.0
2024-03-30,60,American Samoa,1.0
2024-04-06,60,American Samoa,1.0
2024-04-13,60,American Samoa,1.0
2024-01-27,60,American Samoa,1.0
2025-05-10,60,American Samoa,1.0
2020-08-08,60,American Samoa,1.0
2022-09-17,60,American Samoa,1.0
2021-03-06,60,American Samoa,1.0
2021-03-13,60,American Samoa,1.0
2021-03-20,60,American Samoa,1.0
2021-03-27,60,American Samoa,1.0
2021-04-03,60,American Samoa,1.0
2021-04-10,60,American Samoa,1.0
2021-04-17,60,American Samoa,1.0
2021-04-24,60,American Samoa,1.0
2021-05-01,60,American Samoa,1.0
2021-05-08,60,American Samoa,1.0
2021-05-15,60,American Samoa,1.0
2021-02-27,60,American Samoa,1.0
2021-05-22,60,American Samoa,1.0
2021-06-05,60,American Samoa,1.0
2021-06-12,60,American Samoa,1.0
2021-06-19,60,American Samoa,1.0
2021-06-26,60,American Samoa,1.0
2021-07-03,60,American Samoa,1.0
2021-07-10,60,American Samoa,1.0
2021-07-17,60,American Samoa,1.0
2021-07-24,60,American Samoa,1.0
2021-07-31,60,American Samoa,1.0
2021-08-07,60,American Samoa,1.0
2021-08-14,60,American Samoa,1.0
2021-05-29,60,American Samoa,1.0
2021-08-21,60,American Samoa,1.0
2021-02-20,60,American Samoa,1.0
2021-02-06,60,American Samoa,1.0
2020-08-22,60,American Samoa,1.0
2020-08-29,60,American Samoa,1.0
2020-09-05,60,American Samoa,1.0
2020-09-12,60,American Samoa,1.0
2020-09-19,60,American Samoa,1.0
2020-09-26,60,American Samoa,1.0
2020-10-03,60,American Samoa,1.0
2020-10-10,60,American Samoa,1.0
2020-10-17,60,American Samoa,1.0
2020-10-24,60,American Samoa,1.0
2020-10-31,60,American Samoa,1.0
2021-02-13,60,American Samoa,1.0
2020-11-07,60,American Samoa,1.0
2020-11-21,60,American Samoa,1.0
2020-11-28,60,American Samoa,1.0
2020-12-05,60,American Samoa,1.0
2020-12-12,60,American Samoa,1.0
2020-12-19,60,American Samoa,1.0
2020-12-26,60,American Samoa,1.0
2021-01-02,60,American Samoa,1.0
2021-01-09,60,American Samoa,1.0
2021-01-16,60,American Samoa,1.0
2021-01-23,60,American Samoa,1.0
2021-01-30,60,American Samoa,1.0
2020-11-14,60,American Samoa,1.0
2022-09-24,60,American Samoa,1.0
2021-08-28,60,American Samoa,1.0
2021-09-11,60,American Samoa,1.0
2022-04-02,60,American Samoa,1.0
2022-04-09,60,American Samoa,1.0
2022-04-16,60,American Samoa,1.0
2022-04-23,60,American Samoa,1.0
2022-04-30,60,American Samoa,1.0
2022-05-07,60,American Samoa,1.0
2022-05-14,60,American Samoa,1.0
2022-05-21,60,American Samoa,1.0
2022-05-28,60,American Samoa,1.0
2022-06-04,60,American Samoa,1.0
2022-06-11,60,American Samoa,1.0
2022-03-26,60,American Samoa,1.0
2022-06-18,60,American Samoa,1.0
2022-07-02,60,American Samoa,1.0
2022-07-09,60,American Samoa,1.0
2022-07-16,60,American Samoa,1.0
2022-07-23,60,American Samoa,1.0
2022-07-30,60,American Samoa,1.0
2022-08-06,60,American Samoa,1.0
2022-08-13,60,American Samoa,1.0
2022-08-20,60,American Samoa,1.0
2022-08-27,60,American Samoa,1.0
2022-09-03,60,American Samoa,1.0
2022-09-10,60,American Samoa,1.0
2022-06-25,60,American Samoa,1.0
2021-09-04,60,American Samoa,1.0
2022-03-19,60,American Samoa,1.0
2022-03-05,60,American Samoa,1.0
2021-09-18,60,American Samoa,1.0
2021-09-25,60,American Samoa,1.0
2021-10-02,60,American Samoa,1.0
2021-10-09,60,American Samoa,1.0
2021-10-16,60,American Samoa,1.0
2021-10-23,60,American Samoa,1.0
2021-10-30,60,American Samoa,1.0
2021-11-06,60,American Samoa,1.0
2021-11-13,60,American Samoa,1.0
2021-11-20,60,American Samoa,1.0
2021-11-27,60,American Samoa,1.0
2022-03-12,60,American Samoa,1.0
2021-12-04,60,American Samoa,1.0
2021-12-18,60,American Samoa,1.0
2021-12-25,60,American Samoa,1.0
2022-01-01,60,American Samoa,1.0
2022-01-08,60,American Samoa,1.0
2022-01-15,60,American Samoa,1.0
2022-01-22,60,American Samoa,1.0
2022-01-29,60,American Samoa,1.0
2022-02-05,60,American Samoa,1.0
2022-02-12,60,American Samoa,1.0
2022-02-19,60,American Samoa,1.0
2022-02-26,60,American Samoa,1.0
2021-12-11,60,American Samoa,1.0
2025-05-17,60,American Samoa,1.0
2025-05-24,60,American Samoa,1.0
2020-08-15,60,American Samoa,1.0
2023-04-22,66,Guam,1.0
2023-04-29,66,Guam,1.0
2023-05-06,66,Guam,1.0
2023-05-13,66,Guam,1.0
2023-05-20,66,Guam,1.0
2023-05-27,66,Guam,1.0
2023-06-03,66,Guam,1.0
2023-06-10,66,Guam,3.0
2023-06-17,66,Guam,1.0
2023-06-24,66,Guam,1.0
2023-07-01,66,Guam,1.0
2023-04-15,66,Guam,2.0
2023-07-08,66,Guam,1.0
2023-07-22,66,Guam,1.0
2023-07-29,66,Guam,1.0
2023-08-05,66,Guam,1.0
2023-08-12,66,Guam,1.0
2023-08-19,66,Guam,1.0
2023-08-26,66,Guam,2.0
2023-09-02,66,Guam,5.0
2023-09-09,66,Guam,2.0
2023-09-16,66,Guam,3.0
2023-09-23,66,Guam,4.0
2023-09-30,66,Guam,2.0
2023-07-15,66,Guam,1.0
2023-10-07,66,Guam,1.0
2023-04-08,66,Guam,2.0
2023-03-25,66,Guam,1.0
2022-10-08,66,Guam,2.0
2022-10-15,66,Guam,2.0
2022-10-22,66,Guam,1.0
2022-10-29,66,Guam,1.0
2022-11-05,66,Guam,3.0
2022-11-12,66,Guam,1.0
2022-11-19,66,Guam,1.0
2022-11-26,66,Guam,1.0
2022-12-03,66,Guam,1.0
2022-12-10,66,Guam,3.0
2022-12-17,66,Guam,1.0
2023-04-01,66,Guam,1.0
2022-12-24,66,Guam,3.0
2023-01-07,66,Guam,1.0
2023-01-14,66,Guam,1.0
2023-01-21,66,Guam,2.0
2023-01-28,66,Guam,1.0
2023-02-04,66,Guam,2.0
2023-02-11,66,Guam,1.0
2023-02-18,66,Guam,1.0
2023-02-25,66,Guam,1.0
2023-03-04,66,Guam,1.0
2023-03-11,66,Guam,1.0
2023-03-18,66,Guam,3.0
2022-12-31,66,Guam,2.0
2023-10-14,66,Guam,5.0
2020-08-08,66,Guam,1.0
2023-10-28,66,Guam,9.0
2024-11-30,66,Guam,2.0
2024-12-07,66,Guam,1.0
2024-12-14,66,Guam,3.0
2024-12-21,66,Guam,1.0
2024-12-28,66,Guam,3.0
2025-01-04,66,Guam,1.0
2025-01-11,66,Guam,1.0
2025-01-18,66,Guam,1.0
2025-01-25,66,Guam,5.0
2025-02-01,66,Guam,2.0
2025-02-08,66,Guam,1.0
2024-11-23,66,Guam,1.0
2025-02-15,66,Guam,4.0
2025-03-01,66,Guam,1.0
2025-03-08,66,Guam,1.0
2025-03-15,66,Guam,1.0
2025-03-22,66,Guam,1.0
2025-03-29,66,Guam,1.0
2025-04-05,66,Guam,1.0
2025-04-12,66,Guam,1.0
2025-04-19,66,Guam,3.0
2025-04-26,66,Guam,1.0
2025-05-03,66,Guam,1.0
2025-05-10,66,Guam,1.0
2025-02-22,66,Guam,1.0
2024-11-16,66,Guam,3.0
2024-11-09,66,Guam,3.0
2024-11-02,66,Guam,1.0
2023-11-04,66,Guam,5.0
2023-11-11,66,Guam,10.0
2023-11-18,66,Guam,2.0
2023-11-25,66,Guam,2.0
2023-12-02,66,Guam,1.0
2023-12-09,66,Guam,1.0
2023-12-16,66,Guam,1.0
2023-12-23,66,Guam,4.0
2023-12-30,66,Guam,5.0
2024-01-06,66,Guam,2.0
2024-01-13,66,Guam,2.0
2024-01-20,66,Guam,3.0
2024-01-27,66,Guam,2.0
2024-02-03,66,Guam,4.0
2024-02-10,66,Guam,1.0
2024-02-17,66,Guam,1.0
2024-02-24,66,Guam,1.0
2024-03-02,66,Guam,1.0
2024-03-09,66,Guam,1.0
2024-03-16,66,Guam,1.0
2024-03-23,66,Guam,4.0
2024-03-30,66,Guam,1.0
2024-04-06,66,Guam,8.0
2024-04-13,66,Guam,3.0
2024-04-20,66,Guam,7.0
2022-10-01,66,Guam,1.0
2023-10-21,66,Guam,5.0
2022-09-24,66,Guam,1.0
2022-09-10,66,Guam,1.0
2021-02-27,66,Guam,1.0
2021-03-06,66,Guam,1.0
2021-03-13,66,Guam,1.0
2021-03-20,66,Guam,1.0
2021-03-27,66,Guam,1.0
2021-04-03,66,Guam,1.0
2021-04-10,66,Guam,1.0
2021-04-17,66,Guam,1.0
2021-04-24,66,Guam,1.0
2021-05-01,66,Guam,1.0
2021-05-08,66,Guam,1.0
2021-02-20,66,Guam,1.0
2021-05-15,66,Guam,1.0
2021-05-29,66,Guam,2.0
2021-06-05,66,Guam,1.0
2021-06-12,66,Guam,1.0
2021-06-19,66,Guam,1.0
2021-06-26,66,Guam,1.0
2021-07-03,66,Guam,1.0
2021-07-10,66,Guam,1.0
2021-07-17,66,Guam,1.0
2021-07-24,66,Guam,1.0
2021-07-31,66,Guam,1.0
2021-08-07,66,Guam,1.0
2021-05-22,66,Guam,1.0
2021-08-14,66,Guam,1.0
2021-02-13,66,Guam,1.0
2021-01-30,66,Guam,1.0
2020-08-15,66,Guam,1.0
2020-08-22,66,Guam,1.0
2020-08-29,66,Guam,1.0
2020-09-05,66,Guam,1.0
2020-09-12,66,Guam,1.0
2020-09-19,66,Guam,1.0
2020-09-26,66,Guam,1.0
2020-10-03,66,Guam,1.0
2020-10-10,66,Guam,1.0
2020-10-17,66,Guam,1.0
2020-10-24,66,Guam,2.0
2021-02-06,66,Guam,3.0
2020-10-31,66,Guam,3.0
2020-11-14,66,Guam,1.0
2020-11-21,66,Guam,1.0
2020-11-28,66,Guam,2.0
2020-12-05,66,Guam,1.0
2020-12-12,66,Guam,1.0
2020-12-19,66,Guam,1.0
2020-12-26,66,Guam,1.0
2021-01-02,66,Guam,1.0
2021-01-09,66,Guam,1.0
2021-01-16,66,Guam,1.0
2021-01-23,66,Guam,1.0
2020-11-07,66,Guam,1.0
2022-09-17,66,Guam,1.0
2021-08-21,66,Guam,1.0
2021-09-04,66,Guam,3.0
2022-03-26,66,Guam,1.0
2022-04-02,66,Guam,1.0
2022-04-09,66,Guam,1.0
2022-04-16,66,Guam,1.0
2022-04-23,66,Guam,1.0
2022-04-30,66,Guam,1.0
2022-05-07,66,Guam,1.0
2022-05-14,66,Guam,1.0
2022-05-21,66,Guam,1.0
2022-05-28,66,Guam,2.0
2022-06-04,66,Guam,5.0
2022-03-19,66,Guam,1.0
2022-06-11,66,Guam,2.0
2022-06-25,66,Guam,3.0
2022-07-02,66,Guam,1.0
2022-07-09,66,Guam,1.0
2022-07-16,66,Guam,1.0
2022-07-23,66,Guam,1.0
2022-07-30,66,Guam,1.0
2022-08-06,66,Guam,2.0
2022-08-13,66,Guam,1.0
2022-08-20,66,Guam,3.0
2022-08-27,66,Guam,1.0
2022-09-03,66,Guam,2.0
2022-06-18,66,Guam,4.0
2021-08-28,66,Guam,1.0
2022-03-12,66,Guam,1.0
2022-02-26,66,Guam,1.0
2021-09-11,66,Guam,1.0
2021-09-18,66,Guam,1.0
2021-09-25,66,Guam,1.0
2021-10-02,66,Guam,1.0
2021-10-09,66,Guam,1.0
2021-10-16,66,Guam,2.0
2021-10-23,66,Guam,2.0
2021-10-30,66,Guam,1.0
2021-11-06,66,Guam,1.0
2021-11-13,66,Guam,1.0
2021-11-20,66,Guam,1.0
2022-03-05,66,Guam,1.0
2021-11-27,66,Guam,2.0
2021-12-11,66,Guam,1.0
2021-12-18,66,Guam,1.0
2021-12-25,66,Guam,2.0
2022-01-01,66,Guam,1.0
2022-01-08,66,Guam,1.0
2022-01-15,66,Guam,1.0
2022-01-22,66,Guam,1.0
2022-01-29,66,Guam,1.0
2022-02-05,66,Guam,1.0
2022-02-12,66,Guam,1.0
2022-02-19,66,Guam,1.0
2021-12-04,66,Guam,1.0
2025-05-24,66,Guam,1.0
2025-05-17,66,Guam,1.0
2025-05-24,69,Northern Mariana Islands,1.0
2023-04-22,69,Northern Mariana Islands,1.0
2023-04-29,69,Northern Mariana Islands,1.0
2023-05-06,69,Northern Mariana Islands,1.0
2023-05-13,69,Northern Mariana Islands,1.0
2023-05-20,69,Northern Mariana Islands,1.0
2023-05-27,69,Northern Mariana Islands,1.0
2023-06-03,69,Northern Mariana Islands,1.0
2023-06-10,69,Northern Mariana Islands,1.0
2023-06-17,69,Northern Mariana Islands,1.0
2023-06-24,69,Northern Mariana Islands,1.0
2023-07-01,69,Northern Mariana Islands,1.0
2023-04-15,69,Northern Mariana Islands,1.0
2023-07-08,69,Northern Mariana Islands,1.0
2023-07-22,69,Northern Mariana Islands,1.0
2023-07-29,69,Northern Mariana Islands,1.0
2023-08-05,69,Northern Mariana Islands,1.0
2023-08-12,69,Northern Mariana Islands,1.0
